user_id,PointID,event_type,eventTimeStamp,org_axis,new_axis
6800865064849,28,hover,2023-08-01 22:20:03.730000,,
6800865064849,30,click,2023-08-01 22:20:04.815000,,
6800865064849,,zoom,2023-08-01 22:20:04.827000,,
6800865064849,30,hover,2023-08-01 22:20:05.059000,,
6800865064849,6,click,2023-08-01 22:20:05.530000,,
6800865064849,,zoom,2023-08-01 22:20:05.542000,,
6800865064849,6,hover,2023-08-01 22:20:05.795000,,
6800865064849,28,click,2023-08-01 22:20:06.851000,,
6800865064849,,zoom,2023-08-01 22:20:06.860000,,
6800865064849,28,hover,2023-08-01 22:20:07.448000,,
6800865064849,27,click,2023-08-01 22:20:08.792000,,
6800865064849,,zoom,2023-08-01 22:20:08.805000,,
6800865064849,27,hover,2023-08-01 22:20:09.150000,,
6800865064849,25,hover,2023-08-01 22:20:11.279000,,
6800865064849,,zoom,2023-08-01 22:20:12.133000,,
6800865064849,25,click,2023-08-01 22:20:12.923000,,
6800865064849,,zoom,2023-08-01 22:20:12.936000,,
6800865064849,25,hover,2023-08-01 22:20:13.117000,,
6800865064849,24,click,2023-08-01 22:20:13.496000,,
6800865064849,,zoom,2023-08-01 22:20:13.508000,,
6800865064849,24,hover,2023-08-01 22:20:13.620000,,
6800865064849,,zoom,2023-08-01 22:20:13.990000,,
6800865064849,,drag,2023-08-01 22:20:13.990000,,
6800865064849,,zoom,2023-08-01 22:20:14.248000,,
6800865064849,,drag,2023-08-01 22:20:14.248000,,
6800865064849,,zoom,2023-08-01 22:20:14.365000,,
6800865064849,,drag,2023-08-01 22:20:14.365000,,
6800865064849,23,hover,2023-08-01 22:20:15.088000,,
6800865064849,13,click,2023-08-01 22:20:15.676000,,
6800865064849,,zoom,2023-08-01 22:20:15.690000,,
6800865064849,13,hover,2023-08-01 22:20:15.826000,,
6800865064849,,zoom,2023-08-01 22:20:16.172000,,
6800865064849,,drag,2023-08-01 22:20:16.172000,,
6800865064849,23,hover,2023-08-01 22:20:16.645000,,
6800865064849,11,click,2023-08-01 22:20:17.567000,,
6800865064849,,zoom,2023-08-01 22:20:17.578000,,
6800865064849,11,hover,2023-08-01 22:20:17.718000,,
6800865064849,23,click,2023-08-01 22:20:18.554000,,
6800865064849,,zoom,2023-08-01 22:20:18.567000,,
6800865064849,23,hover,2023-08-01 22:20:18.987000,,
6800865064849,29,click,2023-08-01 22:20:19.802000,,
6800865064849,,zoom,2023-08-01 22:20:19.814000,,
6800865064849,29,click,2023-08-01 22:20:20.663000,,
6800865064849,,zoom,2023-08-01 22:20:20.679000,,
6800865064849,29,hover,2023-08-01 22:20:21.041000,,
6800865064849,1,click,2023-08-01 22:20:22.571000,,
6800865064849,,zoom,2023-08-01 22:20:22.580000,,
6800865064849,1,hover,2023-08-01 22:20:22.770000,,
6800865064849,18,hover,2023-08-01 22:20:23.140000,,
6800865064849,7,hover,2023-08-01 22:20:23.494000,,
6800865064849,18,hover,2023-08-01 22:20:23.707000,,
6800865064849,20,click,2023-08-01 22:20:24.732000,,
6800865064849,,zoom,2023-08-01 22:20:24.746000,,
6800865064849,20,hover,2023-08-01 22:20:24.999000,,
6800865064849,18,click,2023-08-01 22:20:25.477000,,
6800865064849,,zoom,2023-08-01 22:20:25.490000,,
6800865064849,18,hover,2023-08-01 22:20:25.732000,,
6800865064849,7,click,2023-08-01 22:20:26.034000,,
6800865064849,,zoom,2023-08-01 22:20:26.044000,,
6800865064849,7,hover,2023-08-01 22:20:26.277000,,
6800865064849,29,hover,2023-08-01 22:20:26.645000,,
6800865064849,10,click,2023-08-01 22:20:27.049000,,
6800865064849,,zoom,2023-08-01 22:20:27.062000,,
6800865064849,10,hover,2023-08-01 22:20:27.419000,,
6800865064849,,drag,2023-08-01 22:20:28.014000,,
6800865064849,,zoom,2023-08-01 22:20:28.014000,,
6800865064849,,zoom,2023-08-01 22:20:28.133000,,
6800865064849,,drag,2023-08-01 22:20:28.134000,,
6800865064849,,drag,2023-08-01 22:20:28.251000,,
6800865064849,,zoom,2023-08-01 22:20:28.251000,,
6800865064849,19,click,2023-08-01 22:20:29.089000,,
6800865064849,,zoom,2023-08-01 22:20:29.102000,,
6800865064849,19,hover,2023-08-01 22:20:29.580000,,
6800865064849,5,click,2023-08-01 22:20:30.597000,,
6800865064849,,zoom,2023-08-01 22:20:30.607000,,
6800865064849,5,hover,2023-08-01 22:20:30.984000,,
6800865064849,17,click,2023-08-01 22:20:31.814000,,
6800865064849,,zoom,2023-08-01 22:20:31.825000,,
6800865064849,17,hover,2023-08-01 22:20:32.407000,,
6800865064849,3,click,2023-08-01 22:20:33.791000,,
6800865064849,,zoom,2023-08-01 22:20:33.803000,,
6800865064849,3,hover,2023-08-01 22:20:34.300000,,
6800865064849,,zoom,2023-08-01 22:20:34.939000,,
6800865064849,21,click,2023-08-01 22:20:37.105000,,
6800865064849,,zoom,2023-08-01 22:20:37.117000,,
6800865064849,21,hover,2023-08-01 22:20:37.471000,,
6800865064849,9,click,2023-08-01 22:20:38.368000,,
6800865064849,,zoom,2023-08-01 22:20:38.383000,,
6800865064849,9,hover,2023-08-01 22:20:38.522000,,
6800865064849,8,click,2023-08-01 22:20:39.032000,,
6800865064849,,zoom,2023-08-01 22:20:39.046000,,
6800865064849,8,hover,2023-08-01 22:20:39.269000,,
6800865064849,22,click,2023-08-01 22:20:39.986000,,
6800865064849,,zoom,2023-08-01 22:20:39.998000,,
6800865064849,22,hover,2023-08-01 22:20:40.145000,,
6800865064849,2,click,2023-08-01 22:20:40.995000,,
6800865064849,,zoom,2023-08-01 22:20:41.004000,,
6800865064849,2,hover,2023-08-01 22:20:41.296000,,
6800865064849,12,click,2023-08-01 22:20:42.157000,,
6800865064849,,zoom,2023-08-01 22:20:42.172000,,
6800865064849,12,hover,2023-08-01 22:20:42.306000,,
6800865064849,16,click,2023-08-01 22:20:43.063000,,
6800865064849,,zoom,2023-08-01 22:20:43.079000,,
6800865064849,16,hover,2023-08-01 22:20:43.329000,,
6800865064849,,zoom,2023-08-01 22:20:43.936000,,
6800865064849,,zoom,2023-08-01 22:20:44.065000,,
6800865064849,,zoom,2023-08-01 22:20:44.199000,,
6800865064849,,zoom,2023-08-01 22:20:44.584000,,
6800865064849,,zoom,2023-08-01 22:20:44.712000,,
6800865064849,,zoom,2023-08-01 22:20:44.835000,,
6800865064849,,axis_x,2023-08-01 22:20:47.206000,Weight,Hwy MPG
6800865064849,,zoom,2023-08-01 22:20:47.215000,,
6800865064849,16,hover,2023-08-01 22:20:50.763000,,
6800865064849,,zoom,2023-08-01 22:20:53.226000,,
6800865064849,30,hover,2023-08-01 22:20:53.931000,,
6800865064849,14,click,2023-08-01 22:20:54.240000,,
6800865064849,,zoom,2023-08-01 22:20:54.248000,,
6800865064849,14,hover,2023-08-01 22:20:54.382000,,
6800865064849,,axis_y,2023-08-01 22:20:56.873000,Hwy MPG,Weight
6800865064849,,zoom,2023-08-01 22:20:56.946000,,
6800865064849,28,hover,2023-08-01 22:20:59.533000,,
6800865064849,21,hover,2023-08-01 22:21:01.891000,,
2727686234398,,axis_x,2023-08-01 22:19:50.027000,,Engine Size (l)
2727686234398,,axis_y,2023-08-01 22:20:01.513000,,Wheel Base
2727686234398,20,hover,2023-08-01 22:20:03.739000,,
2727686234398,,zoom,2023-08-01 22:20:08.872000,,
2727686234398,,zoom,2023-08-01 22:20:09.322000,,
2727686234398,,zoom,2023-08-01 22:20:09.888000,,
2727686234398,,zoom,2023-08-01 22:20:10.388000,,
2727686234398,21,hover,2023-08-01 22:20:24.141000,,
2727686234398,,zoom,2023-08-01 22:20:25.345000,,
2727686234398,,zoom,2023-08-01 22:20:29.239000,,
2727686234398,,drag,2023-08-01 22:20:29.240000,,
2727686234398,12,hover,2023-08-01 22:20:30.388000,,
2727686234398,16,hover,2023-08-01 22:20:31.521000,,
2727686234398,21,hover,2023-08-01 22:20:33.188000,,
2727686234398,12,hover,2023-08-01 22:20:35.102000,,
2727686234398,21,click,2023-08-01 22:20:38.387000,,
2727686234398,,zoom,2023-08-01 22:20:38.458000,,
2727686234398,21,hover,2023-08-01 22:20:38.883000,,
2727686234398,9,hover,2023-08-01 22:20:40.082000,,
2727686234398,21,hover,2023-08-01 22:20:41.198000,,
2727686234398,16,hover,2023-08-01 22:20:42.364000,,
2727686234398,12,hover,2023-08-01 22:20:43.530000,,
2727686234398,8,hover,2023-08-01 22:20:43.830000,,
2727686234398,1,hover,2023-08-01 22:20:44.062000,,
2727686234398,18,hover,2023-08-01 22:20:45.361000,,
2727686234398,11,hover,2023-08-01 22:20:46.729000,,
2727686234398,,zoom,2023-08-01 22:20:47.143000,,
2727686234398,,zoom,2023-08-01 22:20:47.223000,,
2727686234398,,zoom,2023-08-01 22:20:47.745000,,
2727686234398,24,hover,2023-08-01 22:20:48.343000,,
2727686234398,,axis_y,2023-08-01 22:20:57.494000,Engine Size (l),Weight
2727686234398,,zoom,2023-08-01 22:20:57.563000,,
2727686234398,9,hover,2023-08-01 22:21:03.101000,,
2727686234398,18,hover,2023-08-01 22:21:10.812000,,
2727686234398,9,hover,2023-08-01 22:21:11.379000,,
2727686234398,21,hover,2023-08-01 22:21:11.995000,,
2727686234398,16,click,2023-08-01 22:21:13.124000,,
2727686234398,,zoom,2023-08-01 22:21:13.132000,,
2727686234398,16,hover,2023-08-01 22:21:13.311000,,
2727686234398,9,click,2023-08-01 22:21:14.495000,,
2727686234398,,zoom,2023-08-01 22:21:14.501000,,
2727686234398,9,hover,2023-08-01 22:21:14.560000,,
2727686234398,8,click,2023-08-01 22:21:15.981000,,
2727686234398,,zoom,2023-08-01 22:21:15.989000,,
2727686234398,8,hover,2023-08-01 22:21:16.242000,,
2727686234398,,zoom,2023-08-01 22:21:17.260000,,
2727686234398,1,hover,2023-08-01 22:21:17.492000,,
2727686234398,8,hover,2023-08-01 22:21:17.725000,,
2727686234398,22,click,2023-08-01 22:21:18.374000,,
2727686234398,,zoom,2023-08-01 22:21:18.380000,,
2727686234398,22,hover,2023-08-01 22:21:18.490000,,
2727686234398,2,click,2023-08-01 22:21:19.007000,,
2727686234398,,zoom,2023-08-01 22:21:19.015000,,
2727686234398,2,hover,2023-08-01 22:21:19.090000,,
2727686234398,17,click,2023-08-01 22:21:20.493000,,
2727686234398,,zoom,2023-08-01 22:21:20.501000,,
2727686234398,17,hover,2023-08-01 22:21:20.724000,,
2727686234398,3,click,2023-08-01 22:21:21.413000,,
2727686234398,,zoom,2023-08-01 22:21:21.418000,,
2727686234398,3,hover,2023-08-01 22:21:21.605000,,
2727686234398,20,click,2023-08-01 22:21:22.513000,,
2727686234398,,zoom,2023-08-01 22:21:22.520000,,
2727686234398,20,hover,2023-08-01 22:21:22.588000,,
2727686234398,18,hover,2023-08-01 22:21:22.704000,,
2727686234398,18,click,2023-08-01 22:21:24.245000,,
2727686234398,,zoom,2023-08-01 22:21:24.250000,,
2727686234398,18,hover,2023-08-01 22:21:24.437000,,
2727686234398,1,click,2023-08-01 22:21:25.291000,,
2727686234398,,zoom,2023-08-01 22:21:25.297000,,
2727686234398,1,hover,2023-08-01 22:21:25.386000,,
2727686234398,10,click,2023-08-01 22:21:26.399000,,
2727686234398,,zoom,2023-08-01 22:21:26.407000,,
2727686234398,10,hover,2023-08-01 22:21:26.452000,,
2727686234398,11,click,2023-08-01 22:21:27.019000,,
2727686234398,,zoom,2023-08-01 22:21:27.025000,,
2727686234398,11,hover,2023-08-01 22:21:27.051000,,
2727686234398,29,hover,2023-08-01 22:21:27.135000,,
2727686234398,,zoom,2023-08-01 22:21:27.597000,,
2727686234398,,drag,2023-08-01 22:21:27.597000,,
2727686234398,29,hover,2023-08-01 22:21:27.785000,,
2727686234398,19,hover,2023-08-01 22:21:28.168000,,
2727686234398,,drag,2023-08-01 22:21:28.669000,,
2727686234398,,zoom,2023-08-01 22:21:28.669000,,
2727686234398,19,hover,2023-08-01 22:21:28.700000,,
2727686234398,7,hover,2023-08-01 22:21:29.067000,,
2727686234398,,zoom,2023-08-01 22:21:29.213000,,
2727686234398,,drag,2023-08-01 22:21:29.214000,,
2727686234398,,zoom,2023-08-01 22:21:29.245000,,
2727686234398,,drag,2023-08-01 22:21:29.246000,,
2727686234398,7,hover,2023-08-01 22:21:29.617000,,
2727686234398,,zoom,2023-08-01 22:21:29.800000,,
2727686234398,,drag,2023-08-01 22:21:29.801000,,
2727686234398,,zoom,2023-08-01 22:21:29.844000,,
2727686234398,,drag,2023-08-01 22:21:29.845000,,
2727686234398,,zoom,2023-08-01 22:21:29.859000,,
2727686234398,,drag,2023-08-01 22:21:29.859000,,
2727686234398,,zoom,2023-08-01 22:21:29.869000,,
2727686234398,,drag,2023-08-01 22:21:29.870000,,
2727686234398,,zoom,2023-08-01 22:21:29.885000,,
2727686234398,,drag,2023-08-01 22:21:29.885000,,
2727686234398,19,hover,2023-08-01 22:21:30.117000,,
2727686234398,5,click,2023-08-01 22:21:30.900000,,
2727686234398,,zoom,2023-08-01 22:21:30.905000,,
2727686234398,5,hover,2023-08-01 22:21:31.234000,,
2727686234398,7,hover,2023-08-01 22:21:31.349000,,
2727686234398,,zoom,2023-08-01 22:21:32.161000,,
2727686234398,23,click,2023-08-01 22:21:33.051000,,
2727686234398,,zoom,2023-08-01 22:21:33.057000,,
2727686234398,23,hover,2023-08-01 22:21:33.103000,,
2727686234398,13,click,2023-08-01 22:21:33.757000,,
2727686234398,,zoom,2023-08-01 22:21:33.762000,,
2727686234398,13,hover,2023-08-01 22:21:33.847000,,
2727686234398,,drag,2023-08-01 22:21:34.801000,,
2727686234398,,zoom,2023-08-01 22:21:34.801000,,
2727686234398,,drag,2023-08-01 22:21:34.848000,,
2727686234398,,zoom,2023-08-01 22:21:34.848000,,
2727686234398,,zoom,2023-08-01 22:21:34.864000,,
2727686234398,,drag,2023-08-01 22:21:34.865000,,
2727686234398,,zoom,2023-08-01 22:21:34.881000,,
2727686234398,,drag,2023-08-01 22:21:34.882000,,
2727686234398,25,hover,2023-08-01 22:21:35.030000,,
2727686234398,24,hover,2023-08-01 22:21:35.213000,,
2727686234398,,zoom,2023-08-01 22:21:35.750000,,
2727686234398,,drag,2023-08-01 22:21:35.750000,,
2727686234398,24,click,2023-08-01 22:21:35.756000,,
2727686234398,,zoom,2023-08-01 22:21:35.764000,,
2727686234398,24,hover,2023-08-01 22:21:36.112000,,
2727686234398,25,click,2023-08-01 22:21:36.649000,,
2727686234398,,zoom,2023-08-01 22:21:36.654000,,
2727686234398,25,hover,2023-08-01 22:21:36.957000,,
2727686234398,6,click,2023-08-01 22:21:37.957000,,
2727686234398,,zoom,2023-08-01 22:21:37.966000,,
2727686234398,6,hover,2023-08-01 22:21:38.012000,,
2727686234398,30,click,2023-08-01 22:21:38.581000,,
2727686234398,,zoom,2023-08-01 22:21:38.587000,,
2727686234398,30,hover,2023-08-01 22:21:38.678000,,
2727686234398,4,click,2023-08-01 22:21:39.311000,,
2727686234398,,zoom,2023-08-01 22:21:39.320000,,
2727686234398,4,hover,2023-08-01 22:21:39.410000,,
2727686234398,,zoom,2023-08-01 22:21:39.856000,,
2727686234398,,drag,2023-08-01 22:21:39.856000,,
2727686234398,28,hover,2023-08-01 22:21:40.377000,,
2727686234398,,drag,2023-08-01 22:21:40.579000,,
2727686234398,,zoom,2023-08-01 22:21:40.579000,,
2727686234398,,zoom,2023-08-01 22:21:40.598000,,
2727686234398,,drag,2023-08-01 22:21:40.598000,,
2727686234398,,drag,2023-08-01 22:21:40.613000,,
2727686234398,,zoom,2023-08-01 22:21:40.613000,,
2727686234398,,zoom,2023-08-01 22:21:40.628000,,
2727686234398,,drag,2023-08-01 22:21:40.628000,,
2727686234398,,zoom,2023-08-01 22:21:40.645000,,
2727686234398,,drag,2023-08-01 22:21:40.645000,,
2727686234398,,drag,2023-08-01 22:21:40.666000,,
2727686234398,,zoom,2023-08-01 22:21:40.666000,,
2727686234398,,drag,2023-08-01 22:21:40.679000,,
2727686234398,,zoom,2023-08-01 22:21:40.679000,,
2727686234398,,zoom,2023-08-01 22:21:40.696000,,
2727686234398,,drag,2023-08-01 22:21:40.696000,,
2727686234398,,zoom,2023-08-01 22:21:40.712000,,
2727686234398,,drag,2023-08-01 22:21:40.713000,,
2727686234398,,zoom,2023-08-01 22:21:40.730000,,
2727686234398,,drag,2023-08-01 22:21:40.730000,,
2727686234398,,zoom,2023-08-01 22:21:40.746000,,
2727686234398,,drag,2023-08-01 22:21:40.746000,,
2727686234398,,zoom,2023-08-01 22:21:40.761000,,
2727686234398,,drag,2023-08-01 22:21:40.761000,,
2727686234398,,zoom,2023-08-01 22:21:40.778000,,
2727686234398,,drag,2023-08-01 22:21:40.778000,,
2727686234398,,drag,2023-08-01 22:21:40.795000,,
2727686234398,,zoom,2023-08-01 22:21:40.795000,,
2727686234398,,drag,2023-08-01 22:21:40.814000,,
2727686234398,,zoom,2023-08-01 22:21:40.814000,,
2727686234398,,zoom,2023-08-01 22:21:40.829000,,
2727686234398,,drag,2023-08-01 22:21:40.830000,,
2727686234398,,zoom,2023-08-01 22:21:40.844000,,
2727686234398,,drag,2023-08-01 22:21:40.844000,,
2727686234398,,drag,2023-08-01 22:21:40.861000,,
2727686234398,,zoom,2023-08-01 22:21:40.861000,,
2727686234398,,zoom,2023-08-01 22:21:40.894000,,
2727686234398,,drag,2023-08-01 22:21:40.901000,,
2727686234398,,zoom,2023-08-01 22:21:40.931000,,
2727686234398,,drag,2023-08-01 22:21:40.931000,,
2727686234398,,drag,2023-08-01 22:21:40.939000,,
2727686234398,,zoom,2023-08-01 22:21:40.939000,,
2727686234398,,zoom,2023-08-01 22:21:40.949000,,
2727686234398,,drag,2023-08-01 22:21:40.949000,,
2727686234398,,zoom,2023-08-01 22:21:40.964000,,
2727686234398,,drag,2023-08-01 22:21:40.965000,,
2727686234398,,zoom,2023-08-01 22:21:40.982000,,
2727686234398,,drag,2023-08-01 22:21:40.982000,,
2727686234398,,drag,2023-08-01 22:21:40.996000,,
2727686234398,,zoom,2023-08-01 22:21:40.996000,,
2727686234398,,zoom,2023-08-01 22:21:41.012000,,
2727686234398,,drag,2023-08-01 22:21:41.013000,,
2727686234398,,zoom,2023-08-01 22:21:41.098000,,
2727686234398,,drag,2023-08-01 22:21:41.098000,,
2727686234398,,zoom,2023-08-01 22:21:41.107000,,
2727686234398,,drag,2023-08-01 22:21:41.107000,,
2727686234398,,zoom,2023-08-01 22:21:41.885000,,
2727686234398,,drag,2023-08-01 22:21:41.885000,,
2727686234398,27,hover,2023-08-01 22:21:41.925000,,
2727686234398,27,click,2023-08-01 22:21:42.683000,,
2727686234398,,zoom,2023-08-01 22:21:42.689000,,
2727686234398,27,hover,2023-08-01 22:21:43.043000,,
2727686234398,14,hover,2023-08-01 22:21:43.459000,,
2727686234398,28,click,2023-08-01 22:21:43.815000,,
2727686234398,,zoom,2023-08-01 22:21:43.820000,,
2727686234398,28,hover,2023-08-01 22:21:43.991000,,
2727686234398,14,hover,2023-08-01 22:21:44.024000,,
2727686234398,14,click,2023-08-01 22:21:44.904000,,
2727686234398,,zoom,2023-08-01 22:21:44.910000,,
2727686234398,14,hover,2023-08-01 22:21:45.023000,,
2727686234398,15,hover,2023-08-01 22:21:45.707000,,
2727686234398,,zoom,2023-08-01 22:21:45.916000,,
2727686234398,,drag,2023-08-01 22:21:45.917000,,
2727686234398,15,click,2023-08-01 22:21:46.427000,,
2727686234398,,zoom,2023-08-01 22:21:46.434000,,
2727686234398,15,hover,2023-08-01 22:21:46.607000,,
2727686234398,28,hover,2023-08-01 22:21:46.739000,,
2727686234398,,zoom,2023-08-01 22:21:48.153000,,
2727686234398,29,hover,2023-08-01 22:21:48.338000,,
2727686234398,7,click,2023-08-01 22:21:49.488000,,
2727686234398,,zoom,2023-08-01 22:21:49.493000,,
2727686234398,7,hover,2023-08-01 22:21:49.820000,,
2727686234398,19,click,2023-08-01 22:21:50.336000,,
2727686234398,,zoom,2023-08-01 22:21:50.341000,,
2727686234398,19,hover,2023-08-01 22:21:50.538000,,
2727686234398,7,hover,2023-08-01 22:21:50.669000,,
2727686234398,29,click,2023-08-01 22:21:51.454000,,
2727686234398,,zoom,2023-08-01 22:21:51.459000,,
2727686234398,29,hover,2023-08-01 22:21:51.603000,,
2727686234398,,zoom,2023-08-01 22:21:53.174000,,
2727686234398,15,hover,2023-08-01 22:21:53.552000,,
2727686234398,26,click,2023-08-01 22:21:54.409000,,
2727686234398,,zoom,2023-08-01 22:21:54.415000,,
2727686234398,26,hover,2023-08-01 22:21:54.551000,,
2727686234398,24,hover,2023-08-01 22:21:54.734000,,
2727686234398,,zoom,2023-08-01 22:21:55.273000,,
2727686234398,,zoom,2023-08-01 22:21:55.335000,,
2727686234398,11,hover,2023-08-01 22:21:55.342000,,
2727686234398,29,hover,2023-08-01 22:21:55.472000,,
2727686234398,11,hover,2023-08-01 22:21:55.706000,,
2727686234398,,zoom,2023-08-01 22:21:57.095000,,
2727686234398,12,hover,2023-08-01 22:21:57.849000,,
2727686234398,12,click,2023-08-01 22:21:58.705000,,
2727686234398,,zoom,2023-08-01 22:21:58.711000,,
2727686234398,12,hover,2023-08-01 22:21:58.849000,,
7387239454636,,axis_x,2023-07-27 22:21:36.251000,,Engine Size (l)
7387239454636,,axis_y,2023-07-27 22:21:39.488000,,Weight
7387239454636,20,hover,2023-07-27 22:21:41.250000,,
7387239454636,,zoom,2023-07-27 22:21:42.302000,,
7387239454636,,zoom,2023-07-27 22:21:42.312000,,
7387239454636,,zoom,2023-07-27 22:21:43.866000,,
7387239454636,,zoom,2023-07-27 22:21:43.968000,,
7387239454636,,zoom,2023-07-27 22:21:44.208000,,
7387239454636,,zoom,2023-07-27 22:21:44.484000,,
7387239454636,,zoom,2023-07-27 22:21:44.575000,,
7387239454636,,zoom,2023-07-27 22:21:44.685000,,
7387239454636,,zoom,2023-07-27 22:21:44.731000,,
7387239454636,,zoom,2023-07-27 22:21:44.782000,,
7387239454636,,zoom,2023-07-27 22:21:45.073000,,
7387239454636,,zoom,2023-07-27 22:21:46.098000,,
7387239454636,,zoom,2023-07-27 22:21:46.274000,,
7387239454636,,zoom,2023-07-27 22:21:46.501000,,
7387239454636,,zoom,2023-07-27 22:21:47.284000,,
7387239454636,,zoom,2023-07-27 22:21:47.879000,,
7387239454636,2,hover,2023-07-27 22:21:50.465000,,
7387239454636,,zoom,2023-07-27 22:21:51.992000,,
7387239454636,12,click,2023-07-27 22:21:52.999000,,
7387239454636,,zoom,2023-07-27 22:21:53.004000,,
7387239454636,12,hover,2023-07-27 22:21:53.113000,,
7387239454636,,zoom,2023-07-27 22:21:55.747000,,
7387239454636,,drag,2023-07-27 22:21:55.747000,,
7387239454636,16,hover,2023-07-27 22:21:55.915000,,
7387239454636,,zoom,2023-07-27 22:21:57.350000,,
7387239454636,,drag,2023-07-27 22:21:57.350000,,
7387239454636,16,hover,2023-07-27 22:21:57.456000,,
7387239454636,16,hover,2023-07-27 22:21:57.841000,,
7387239454636,,zoom,2023-07-27 22:21:58.105000,,
7387239454636,,drag,2023-07-27 22:21:58.105000,,
7387239454636,16,hover,2023-07-27 22:21:58.108000,,
7387239454636,,drag,2023-07-27 22:21:58.139000,,
7387239454636,,zoom,2023-07-27 22:21:58.139000,,
7387239454636,16,hover,2023-07-27 22:21:58.141000,,
7387239454636,16,click,2023-07-27 22:21:58.924000,,
7387239454636,,zoom,2023-07-27 22:21:58.930000,,
7387239454636,16,hover,2023-07-27 22:21:59.439000,,
7387239454636,,zoom,2023-07-27 22:22:01.224000,,
7387239454636,21,click,2023-07-27 22:22:02.972000,,
7387239454636,,zoom,2023-07-27 22:22:02.976000,,
7387239454636,21,hover,2023-07-27 22:22:03.104000,,
7387239454636,9,hover,2023-07-27 22:22:03.600000,,
7387239454636,,zoom,2023-07-27 22:22:04.704000,,
7387239454636,9,click,2023-07-27 22:22:05.989000,,
7387239454636,,zoom,2023-07-27 22:22:05.993000,,
7387239454636,9,hover,2023-07-27 22:22:06.048000,,
7387239454636,2,click,2023-07-27 22:22:08.738000,,
7387239454636,,zoom,2023-07-27 22:22:08.745000,,
7387239454636,2,hover,2023-07-27 22:22:08.915000,,
7387239454636,,zoom,2023-07-27 22:22:10.907000,,
7387239454636,18,hover,2023-07-27 22:22:11.985000,,
7387239454636,20,click,2023-07-27 22:22:13.026000,,
7387239454636,,zoom,2023-07-27 22:22:13.031000,,
7387239454636,20,hover,2023-07-27 22:22:13.376000,,
7387239454636,13,hover,2023-07-27 22:22:14.463000,,
7387239454636,29,hover,2023-07-27 22:22:14.810000,,
7387239454636,23,click,2023-07-27 22:22:15.794000,,
7387239454636,,zoom,2023-07-27 22:22:15.833000,,
7387239454636,23,hover,2023-07-27 22:22:16.136000,,
7387239454636,,zoom,2023-07-27 22:22:18.487000,,
7387239454636,28,hover,2023-07-27 22:22:20.005000,,
7387239454636,24,hover,2023-07-27 22:22:20.109000,,
7387239454636,3,hover,2023-07-27 22:22:22.559000,,
7387239454636,8,click,2023-07-27 22:22:24.239000,,
7387239454636,,zoom,2023-07-27 22:22:24.280000,,
7387239454636,8,hover,2023-07-27 22:22:24.763000,,
